Date_Time,CO_sensor,month,week,day,day_of_year,day_of_week,hour,is_weekend,CO_sensor_lag_1,RH_lag_1,CO_sensor_lag_24,RH_lag_24,CO_sensor_lag_5_x,RH_lag_5_x,CO_sensor_lag_14_x,RH_lag_14_x,CO_sensor_lag_8_x,RH_lag_8_x,CO_sensor_lag_19_x,RH_lag_19_x,CO_sensor_lag_5_y,RH_lag_5_y,CO_sensor_lag_14_y,RH_lag_14_y,CO_sensor_lag_8_y,RH_lag_8_y,CO_sensor_lag_19_y,RH_lag_19_y,CO_sensor_window_mean_5,RH_window_mean_5,CO_sensor_window_std_5,RH_window_std_5,month_sin,month_cos,hour_sin,hour_cos
2004-04-08 00:00:00,1020.0,4,15,8,99,3,0,0,1107.0,76.0,948.0,45.9,1262.0,71.3,1087.0,53.1,1045.0,47.7,824.0,50.1,1262.0,71.3,1087.0,53.1,1045.0,47.7,824.0,50.1,1110.4,73.66,126.82389364784508,2.0610676844775124,0.8660254037844388,-0.4999999999999998,0.0,1.0
2004-04-08 01:00:00,1051.0,4,15,8,99,3,1,0,1020.0,75.0,889.0,44.9,1207.0,74.0,1016.0,44.3,1171.0,37.1,1000.0,58.6,1207.0,74.0,1016.0,44.3,1171.0,37.1,1000.0,58.6,1062.0,74.4,97.22911086706453,1.618641405623065,0.8660254037844388,-0.4999999999999998,0.2697967711570243,0.9629172873477994
2004-04-08 02:00:00,965.0,4,15,8,99,3,2,0,1051.0,76.7,830.0,44.4,956.0,71.8,1029.0,40.3,1221.0,48.7,1307.0,58.2,956.0,71.8,1029.0,40.3,1221.0,48.7,1307.0,58.2,1030.8,74.94,54.869845999418715,1.8809572031275341,0.8660254037844388,-0.4999999999999998,0.5195839500354336,0.8544194045464886
2004-04-08 03:00:00,890.0,4,15,8,99,3,3,0,965.0,79.6,801.0,42.4,1020.0,75.2,1109.0,42.2,1262.0,71.3,1286.0,52.0,1020.0,75.2,1109.0,42.2,1262.0,71.3,1286.0,52.0,1032.6,76.5,51.868101951005734,1.8601075237730693,0.8660254037844388,-0.4999999999999998,0.730835964278124,0.6825531432186541
2004-04-08 04:00:00,823.0,4,15,8,99,3,4,0,890.0,80.6,804.0,45.4,1107.0,76.0,997.0,51.8,1207.0,74.0,1150.0,61.4,1107.0,76.0,997.0,51.8,1207.0,74.0,1150.0,61.4,1006.6,77.58,83.0018072092405,2.404578965223864,0.8660254037844388,-0.4999999999999998,0.8878852184023752,0.46006503773115215
2004-04-08 05:00:00,869.0,4,15,8,99,3,5,0,823.0,75.6,824.0,50.1,1020.0,75.0,1177.0,76.4,956.0,71.8,1087.0,53.1,1020.0,75.0,1177.0,76.4,956.0,71.8,1087.0,53.1,949.8,77.5,93.61463560790014,2.4758836806274003,0.8660254037844388,-0.4999999999999998,0.9790840876823228,0.20345601305263397
2004-04-08 06:00:00,939.0,4,15,8,99,3,6,0,869.0,72.1,1000.0,58.6,1051.0,76.7,1045.0,47.7,1020.0,75.2,1016.0,44.3,1051.0,76.7,1045.0,47.7,1020.0,75.2,1016.0,44.3,919.6,76.91999999999999,89.57566633857614,3.381863391681746,0.8660254037844388,-0.4999999999999998,0.9976687691905392,-0.06824241336467089
2004-04-08 07:00:00,1274.0,4,15,8,99,3,7,0,939.0,70.4,1307.0,58.2,965.0,79.6,1171.0,37.1,1107.0,76.0,1029.0,40.3,965.0,79.6,1171.0,37.1,1107.0,76.0,1029.0,40.3,897.2,75.66,56.34003904861909,4.479732134848832,0.8660254037844388,-0.4999999999999998,0.9422609221188205,-0.33487961217098616
2004-04-08 08:00:00,1512.0,4,15,8,99,3,8,0,1274.0,70.5,1286.0,52.0,890.0,80.6,1221.0,48.7,1020.0,75.0,1109.0,42.2,890.0,80.6,1221.0,48.7,1020.0,75.0,1109.0,42.2,959.0,73.84,180.95717725473042,4.3246965211442845,0.8660254037844388,-0.4999999999999998,0.8169698930104421,-0.576680322114867
2004-04-08 09:00:00,1435.0,4,15,8,99,3,9,0,1512.0,64.3,1150.0,61.4,823.0,75.6,1262.0,71.3,1051.0,76.7,997.0,51.8,823.0,75.6,1262.0,71.3,1051.0,76.7,997.0,51.8,1083.4,70.58,297.76383259220705,4.0923098611906115,0.8660254037844388,-0.4999999999999998,0.631087944326053,-0.7757112907044197
2004-04-08 10:00:00,1207.0,4,15,8,99,3,10,0,1435.0,54.2,1087.0,53.1,869.0,72.1,1207.0,74.0,965.0,79.6,1177.0,76.4,869.0,72.1,1207.0,74.0,965.0,79.6,1177.0,76.4,1205.8,66.3,289.637186838983,7.390872749547142,0.8660254037844388,-0.4999999999999998,0.3984010898462418,-0.9172113015054528
2004-04-08 11:00:00,1223.0,4,15,8,99,3,11,0,1207.0,42.6,1016.0,44.3,939.0,70.4,956.0,71.8,890.0,80.6,1045.0,47.7,939.0,70.4,956.0,71.8,890.0,80.6,1045.0,47.7,1273.4,60.4,223.20237453934027,11.96348611400537,0.8660254037844388,-0.4999999999999998,0.13616664909624665,-0.9906859460363308
2004-04-08 12:00:00,1121.0,4,15,8,99,3,12,0,1223.0,34.2,1029.0,40.3,1274.0,70.5,1020.0,75.2,823.0,75.6,1171.0,37.1,1274.0,70.5,1020.0,75.2,823.0,75.6,1171.0,37.1,1330.2,53.160000000000004,135.88855728132492,14.973743686867364,0.8660254037844388,-0.4999999999999998,-0.13616664909624643,-0.9906859460363308
2004-04-08 13:00:00,1176.0,4,15,8,99,3,13,0,1121.0,27.4,1109.0,42.2,1512.0,64.3,1107.0,76.0,869.0,72.1,1221.0,48.7,1512.0,64.3,1107.0,76.0,869.0,72.1,1221.0,48.7,1299.6,44.54,165.67075783010083,14.901610651201482,0.8660254037844388,-0.4999999999999998,-0.3984010898462412,-0.9172113015054532
2004-04-08 14:00:00,1144.0,4,15,8,99,3,14,0,1176.0,26.7,997.0,51.8,1435.0,54.2,1020.0,75.0,939.0,70.4,1262.0,71.3,1435.0,54.2,1020.0,75.0,939.0,70.4,1262.0,71.3,1232.4,37.019999999999996,119.761429517186,11.546514625634982,0.8660254037844388,-0.4999999999999998,-0.6310879443260529,-0.7757112907044198
2004-04-08 15:00:00,1136.0,4,15,8,99,3,15,0,1144.0,22.6,1177.0,76.4,1207.0,42.6,1051.0,76.7,1274.0,70.5,1207.0,74.0,1207.0,42.6,1051.0,76.7,1274.0,70.5,1207.0,74.0,1174.2,30.7,42.434655648419216,7.847929663293591,0.8660254037844388,-0.4999999999999998,-0.8169698930104419,-0.5766803221148673
2004-04-08 16:00:00,1085.0,4,15,8,99,3,16,0,1136.0,24.8,1045.0,47.7,1223.0,34.2,965.0,79.6,1512.0,64.3,956.0,71.8,1223.0,34.2,965.0,79.6,1512.0,64.3,956.0,71.8,1160.0,27.139999999999997,40.55243519198221,4.364401448080134,0.8660254037844388,-0.4999999999999998,-0.9422609221188204,-0.3348796121709864
2004-04-08 17:00:00,1297.0,4,15,8,99,3,17,0,1085.0,25.4,1171.0,37.1,1121.0,27.4,890.0,80.6,1435.0,54.2,1020.0,75.2,1121.0,27.4,890.0,80.6,1435.0,54.2,1020.0,75.2,1132.4,25.380000000000003,33.261088376658975,1.8633303518174682,0.8660254037844388,-0.4999999999999998,-0.9976687691905392,-0.06824241336467135
2004-04-08 18:00:00,1408.0,4,15,8,99,3,18,0,1297.0,24.5,1221.0,48.7,1176.0,26.7,823.0,75.6,1207.0,42.6,1107.0,76.0,1176.0,26.7,823.0,75.6,1207.0,42.6,1107.0,76.0,1167.6,24.8,79.36182961600572,1.491643389019069,0.8660254037844388,-0.4999999999999998,-0.979084087682323,0.20345601305263328
2004-04-08 19:00:00,1618.0,4,15,8,99,3,19,0,1408.0,28.6,1262.0,71.3,1144.0,22.6,869.0,72.1,1223.0,34.2,1020.0,75.0,1144.0,22.6,869.0,72.1,1223.0,34.2,1020.0,75.0,1214.0,25.18,134.30376018563263,2.179908254951166,0.8660254037844388,-0.4999999999999998,-0.8878852184023756,0.4600650377311516
2004-04-08 20:00:00,1319.0,4,15,8,99,3,20,0,1618.0,32.9,1207.0,74.0,1136.0,24.8,939.0,70.4,1121.0,27.4,1051.0,76.7,1136.0,24.8,939.0,70.4,1121.0,27.4,1051.0,76.7,1308.8,27.24,215.36643192475452,3.561319980007965,0.8660254037844388,-0.4999999999999998,-0.7308359642781246,0.6825531432186535
2004-04-08 21:00:00,1045.0,4,15,8,99,3,21,0,1319.0,39.8,956.0,71.8,1085.0,25.4,1274.0,70.5,1176.0,26.7,965.0,79.6,1085.0,25.4,1274.0,70.5,1176.0,26.7,965.0,79.6,1345.4,30.24,193.0525835102963,6.275587621888764,0.8660254037844388,-0.4999999999999998,-0.5195839500354336,0.8544194045464886
2004-04-08 22:00:00,1058.0,4,15,8,99,3,22,0,1045.0,41.5,1020.0,75.2,1297.0,24.5,1512.0,64.3,1144.0,22.6,890.0,80.6,1297.0,24.5,1512.0,64.3,1144.0,22.6,890.0,80.6,1337.4,33.46,206.87508308155415,7.229315320277779,0.8660254037844388,-0.4999999999999998,-0.2697967711570244,0.9629172873477992
2004-04-10 23:00:00,1220.0,4,15,10,101,5,23,1,1247.0,55.5,1176.0,67.9,1037.0,31.6,1112.0,53.1,942.0,22.7,898.0,70.3,1037.0,31.6,1112.0,53.1,942.0,22.7,898.0,70.3,1128.8,42.779999999999994,75.47979862188288,10.068614601820848,0.8660254037844388,-0.4999999999999998,-2.4492935982947064e-16,1.0
2004-04-11 00:00:00,1028.0,4,15,11,102,6,0,1,1220.0,56.6,1047.0,66.9,1127.0,35.0,1112.0,44.4,943.0,21.3,970.0,73.4,1127.0,35.0,1112.0,44.4,943.0,21.3,970.0,73.4,1165.4,47.78,63.20838551964441,9.307362676934847,0.8660254037844388,-0.4999999999999998,0.0,1.0
2004-04-11 01:00:00,978.0,4,15,11,102,6,1,1,1028.0,56.2,1116.0,70.1,1123.0,41.5,1063.0,38.4,1007.0,24.5,1073.0,70.5,1123.0,41.5,1063.0,38.4,1007.0,24.5,1073.0,70.5,1145.6,52.02,88.63577155979401,6.406793269647433,0.8660254037844388,-0.4999999999999998,0.2697967711570243,0.9629172873477994
2004-04-11 02:00:00,949.0,4,15,11,102,6,2,1,978.0,56.6,1074.0,69.8,1110.0,50.3,1032.0,30.0,1037.0,31.6,1081.0,71.0,1110.0,50.3,1032.0,30.0,1037.0,31.6,1081.0,71.0,1116.6,55.04,117.04614474642035,2.687563952727361,0.8660254037844388,-0.4999999999999998,0.5195839500354336,0.8544194045464886
2004-04-11 03:00:00,910.0,4,15,11,102,6,3,1,949.0,64.3,922.0,69.3,1247.0,55.5,936.0,26.7,1127.0,35.0,1159.0,64.0,1247.0,55.5,936.0,26.7,1127.0,35.0,1159.0,64.0,1084.4,57.839999999999996,139.3387957461955,3.639093293665252,0.8660254037844388,-0.4999999999999998,0.730835964278124,0.6825531432186541
2004-04-11 04:00:00,863.0,4,15,11,102,6,4,1,910.0,66.0,898.0,70.3,1220.0,56.6,883.0,23.1,1123.0,41.5,1112.0,53.1,1220.0,56.6,883.0,23.1,1123.0,41.5,1112.0,53.1,1017.0,59.94,121.3713310465037,4.796665508454739,0.8660254037844388,-0.4999999999999998,0.8878852184023752,0.46006503773115215
2004-04-11 05:00:00,836.0,4,15,11,102,6,5,1,863.0,70.4,970.0,73.4,1028.0,56.2,942.0,22.7,1110.0,50.3,1112.0,44.4,1028.0,56.2,942.0,22.7,1110.0,50.3,1112.0,44.4,945.6,62.7,63.129232531371656,6.168468205316399,0.8660254037844388,-0.4999999999999998,0.9790840876823228,0.20345601305263397
2004-04-11 06:00:00,856.0,4,15,11,102,6,6,1,836.0,70.7,1073.0,70.5,978.0,56.6,943.0,21.3,1247.0,55.5,1063.0,38.4,978.0,56.6,943.0,21.3,1247.0,55.5,1063.0,38.4,907.2,65.6,58.71711845790796,5.742386263566677,0.8660254037844388,-0.4999999999999998,0.9976687691905392,-0.06824241336467089
2004-04-11 07:00:00,888.0,4,15,11,102,6,7,1,856.0,71.0,1081.0,71.0,949.0,64.3,1007.0,24.5,1220.0,56.6,1032.0,30.0,949.0,64.3,1007.0,24.5,1220.0,56.6,1032.0,30.0,882.8,68.47999999999999,45.887906903671215,3.1059620087823374,0.8660254037844388,-0.4999999999999998,0.9422609221188205,-0.33487961217098616
2004-04-11 08:00:00,912.0,4,15,11,102,6,8,1,888.0,66.6,1159.0,64.0,910.0,66.0,1037.0,31.6,1028.0,56.2,936.0,26.7,910.0,66.0,1037.0,31.6,1028.0,56.2,936.0,26.7,870.6,68.94000000000001,28.823601440486147,2.4285798319180705,0.8660254037844388,-0.4999999999999998,0.8169698930104421,-0.576680322114867
2004-04-11 09:00:00,938.0,4,15,11,102,6,9,1,912.0,64.3,1112.0,53.1,863.0,70.4,1127.0,35.0,978.0,56.6,883.0,23.1,863.0,70.4,1127.0,35.0,978.0,56.6,883.0,23.1,871.0,68.6,29.512709126747332,2.9958304357889154,0.8660254037844388,-0.4999999999999998,0.631087944326053,-0.7757112907044197
2004-04-11 10:00:00,1053.0,4,15,11,102,6,10,1,938.0,47.9,1112.0,44.4,836.0,70.7,1123.0,41.5,949.0,64.3,942.0,22.7,836.0,70.7,1123.0,41.5,949.0,64.3,942.0,22.7,886.0,64.1,41.182520563947946,9.485515273299555,0.8660254037844388,-0.4999999999999998,0.3984010898462418,-0.9172113015054528
2004-04-11 11:00:00,1087.0,4,15,11,102,6,11,1,1053.0,35.4,1063.0,38.4,856.0,71.0,1110.0,50.3,910.0,66.0,943.0,21.3,856.0,71.0,1110.0,50.3,910.0,66.0,943.0,21.3,929.4,57.04,75.42413406861226,14.923236914289038,0.8660254037844388,-0.4999999999999998,0.13616664909624665,-0.9906859460363308
2004-04-11 12:00:00,1153.0,4,15,11,102,6,12,1,1087.0,29.2,1032.0,30.0,888.0,66.6,1247.0,55.5,863.0,70.4,1007.0,24.5,888.0,66.6,1247.0,55.5,863.0,70.4,1007.0,24.5,975.6,48.68,88.78794963281896,16.744760374517124,0.8660254037844388,-0.4999999999999998,-0.13616664909624643,-0.9906859460363308
2004-04-11 13:00:00,894.0,4,15,11,102,6,13,1,1153.0,22.9,936.0,26.7,912.0,64.3,1220.0,56.6,836.0,70.7,1037.0,31.6,912.0,64.3,1220.0,56.6,836.0,70.7,1037.0,31.6,1028.6,39.940000000000005,101.59379902336559,16.455181554756507,0.8660254037844388,-0.4999999999999998,-0.3984010898462412,-0.9172113015054532
2004-04-11 14:00:00,797.0,4,15,11,102,6,14,1,894.0,22.4,883.0,23.1,938.0,47.9,1028.0,56.2,856.0,71.0,1127.0,35.0,938.0,47.9,1028.0,56.2,856.0,71.0,1127.0,35.0,1025.0,31.559999999999995,106.93689728059256,10.561865365549716,0.8660254037844388,-0.4999999999999998,-0.6310879443260529,-0.7757112907044198
2004-04-11 15:00:00,854.0,4,15,11,102,6,15,1,797.0,18.9,942.0,22.7,1053.0,35.4,978.0,56.6,888.0,66.6,1123.0,41.5,1053.0,35.4,978.0,56.6,888.0,66.6,1123.0,41.5,996.8,25.759999999999998,146.782832783674,6.543928483716679,0.8660254037844388,-0.4999999999999998,-0.8169698930104419,-0.5766803221148673
2004-04-11 16:00:00,892.0,4,15,11,102,6,16,1,854.0,19.0,943.0,21.3,1087.0,29.2,949.0,64.3,912.0,64.3,1110.0,50.3,1087.0,29.2,949.0,64.3,912.0,64.3,1110.0,50.3,957.0,22.479999999999997,154.51051744137033,4.191300514160063,0.8660254037844388,-0.4999999999999998,-0.9422609221188204,-0.3348796121709864
2004-04-11 17:00:00,935.0,4,15,11,102,6,17,1,892.0,23.6,1007.0,24.5,1153.0,22.9,910.0,66.0,938.0,47.9,1247.0,55.5,1153.0,22.9,910.0,66.0,938.0,47.9,1247.0,55.5,918.0,21.36,137.12585460080095,2.241205033012014,0.8660254037844388,-0.4999999999999998,-0.9976687691905392,-0.06824241336467135
2004-04-11 18:00:00,989.0,4,15,11,102,6,18,1,935.0,27.4,1037.0,31.6,894.0,22.4,863.0,70.4,1053.0,35.4,1220.0,56.6,894.0,22.4,863.0,70.4,1053.0,35.4,1220.0,56.6,874.4,22.259999999999998,51.89701340154364,3.5409038394170493,0.8660254037844388,-0.4999999999999998,-0.979084087682323,0.20345601305263328
2004-04-11 19:00:00,1063.0,4,15,11,102,6,19,1,989.0,30.8,1127.0,35.0,797.0,18.9,836.0,70.7,1087.0,29.2,1028.0,56.2,797.0,18.9,836.0,70.7,1087.0,29.2,1028.0,56.2,893.4,23.939999999999998,73.68378383335101,5.2190037363464725,0.8660254037844388,-0.4999999999999998,-0.8878852184023756,0.4600650377311516
2004-04-11 20:00:00,922.0,4,15,11,102,6,20,1,1063.0,35.3,1123.0,41.5,854.0,19.0,856.0,71.0,1153.0,22.9,978.0,56.6,854.0,19.0,856.0,71.0,1153.0,22.9,978.0,56.6,946.6,27.22,82.2149621419362,6.300952308976676,0.8660254037844388,-0.4999999999999998,-0.7308359642781246,0.6825531432186535
2004-04-11 21:00:00,925.0,4,15,11,102,6,21,1,922.0,37.5,1110.0,50.3,892.0,23.6,888.0,66.6,894.0,22.4,949.0,64.3,892.0,23.6,888.0,66.6,894.0,22.4,949.0,64.3,960.2,30.919999999999998,67.34760574808878,5.66718625068901,0.8660254037844388,-0.4999999999999998,-0.5195839500354336,0.8544194045464886
2004-04-11 22:00:00,924.0,4,15,11,102,6,22,1,925.0,36.7,1247.0,55.5,935.0,27.4,912.0,64.3,797.0,18.9,910.0,66.0,935.0,27.4,912.0,64.3,797.0,18.9,910.0,66.0,966.8,33.540000000000006,60.23454158537275,4.300348823060591,0.8660254037844388,-0.4999999999999998,-0.2697967711570244,0.9629172873477992
2004-04-11 23:00:00,914.0,4,15,11,102,6,23,1,924.0,39.0,1220.0,56.6,989.0,30.8,938.0,47.9,854.0,19.0,863.0,70.4,989.0,30.8,938.0,47.9,854.0,19.0,863.0,70.4,964.6,35.86,61.865175987788156,3.129376934790479,0.8660254037844388,-0.4999999999999998,-2.4492935982947064e-16,1.0
2004-04-12 00:00:00,840.0,4,16,12,103,0,0,0,914.0,38.2,1028.0,56.2,1063.0,35.3,1053.0,35.4,892.0,23.6,836.0,70.7,1063.0,35.3,1053.0,35.4,892.0,23.6,836.0,70.7,949.6,37.339999999999996,63.53975133725344,1.4223220451074643,0.8660254037844388,-0.4999999999999998,0.0,1.0
2004-04-12 01:00:00,799.0,4,16,12,103,0,1,0,840.0,38.3,978.0,56.6,922.0,37.5,1087.0,29.2,935.0,27.4,856.0,71.0,922.0,37.5,1087.0,29.2,935.0,27.4,856.0,71.0,905.0,37.940000000000005,36.592348927063995,0.8734987120761438,0.8660254037844388,-0.4999999999999998,0.2697967711570243,0.9629172873477994
2004-04-12 02:00:00,856.0,4,16,12,103,0,2,0,799.0,34.0,949.0,64.3,925.0,36.7,1153.0,22.9,989.0,30.8,888.0,66.6,925.0,36.7,1153.0,22.9,989.0,30.8,888.0,66.6,880.4,37.24,57.613366504657584,1.9957454747534003,0.8660254037844388,-0.4999999999999998,0.5195839500354336,0.8544194045464886
2004-04-12 03:00:00,830.0,4,16,12,103,0,3,0,856.0,34.0,910.0,66.0,924.0,39.0,894.0,22.4,1063.0,35.3,912.0,64.3,924.0,39.0,894.0,22.4,1063.0,35.3,912.0,64.3,866.6,36.7,52.27618960865454,2.4839484696745764,0.8660254037844388,-0.4999999999999998,0.730835964278124,0.6825531432186541
2004-04-12 04:00:00,753.0,4,16,12,103,0,4,0,830.0,32.8,863.0,70.4,914.0,38.2,797.0,18.9,922.0,37.5,938.0,47.9,914.0,38.2,797.0,18.9,922.0,37.5,938.0,47.9,847.8,35.459999999999994,42.45232620245916,2.593838853899497,0.8660254037844388,-0.4999999999999998,0.8878852184023752,0.46006503773115215
2004-04-12 05:00:00,785.0,4,16,12,103,0,5,0,753.0,30.9,836.0,70.7,840.0,38.3,854.0,19.0,925.0,36.7,1053.0,35.4,840.0,38.3,854.0,19.0,925.0,36.7,1053.0,35.4,815.6,34.0,40.70994964379102,2.7175356483399864,0.8660254037844388,-0.4999999999999998,0.9790840876823228,0.20345601305263397
2004-04-12 06:00:00,835.0,4,16,12,103,0,6,0,785.0,37.9,856.0,71.0,799.0,34.0,892.0,23.6,924.0,39.0,1087.0,29.2,799.0,34.0,892.0,23.6,924.0,39.0,1087.0,29.2,804.6,33.92,39.891101764679306,2.5606639763933554,0.8660254037844388,-0.4999999999999998,0.9976687691905392,-0.06824241336467089
2004-04-12 07:00:00,865.0,4,16,12,103,0,7,0,835.0,43.6,888.0,66.6,856.0,34.0,935.0,27.4,914.0,38.2,1153.0,22.9,856.0,34.0,935.0,27.4,914.0,38.2,1153.0,22.9,811.8,35.839999999999996,41.82941548719036,5.037161899323731,0.8660254037844388,-0.4999999999999998,0.9422609221188205,-0.33487961217098616
2004-04-12 08:00:00,922.0,4,16,12,103,0,8,0,865.0,50.1,912.0,64.3,830.0,32.8,989.0,30.8,840.0,38.3,894.0,22.4,830.0,32.8,989.0,30.8,840.0,38.3,894.0,22.4,813.6,39.059999999999995,44.32606456702422,7.899556949601585,0.8660254037844388,-0.4999999999999998,0.8169698930104421,-0.576680322114867
2004-04-12 09:00:00,975.0,4,16,12,103,0,9,0,922.0,53.6,938.0,47.9,753.0,30.9,1063.0,35.3,799.0,34.0,797.0,18.9,753.0,30.9,1063.0,35.3,799.0,34.0,797.0,18.9,832.0,43.220000000000006,66.42288762166245,9.155708601741253,0.8660254037844388,-0.4999999999999998,0.631087944326053,-0.7757112907044197
2004-04-12 10:00:00,1040.0,4,16,12,103,0,10,0,975.0,56.0,1053.0,35.4,785.0,37.9,922.0,37.5,856.0,34.0,854.0,19.0,785.0,37.9,922.0,37.5,856.0,34.0,854.0,19.0,876.4,48.239999999999995,74.16063645897331,7.430545067489925,0.8660254037844388,-0.4999999999999998,0.3984010898462418,-0.9172113015054528
2004-04-12 11:00:00,1115.0,4,16,12,103,0,11,0,1040.0,59.6,1087.0,29.2,835.0,43.6,925.0,36.7,830.0,32.8,892.0,23.6,835.0,43.6,925.0,36.7,830.0,32.8,892.0,23.6,927.4,52.58,82.77258000086745,6.09934422704596,0.8660254037844388,-0.4999999999999998,0.13616664909624665,-0.9906859460363308
2004-04-12 12:00:00,1004.0,4,16,12,103,0,12,0,1115.0,62.7,1153.0,22.9,865.0,50.1,924.0,39.0,753.0,30.9,935.0,27.4,865.0,50.1,924.0,39.0,753.0,30.9,935.0,27.4,983.4,56.4,97.95560218793004,4.9401416983725195,0.8660254037844388,-0.4999999999999998,-0.13616664909624643,-0.9906859460363308
2004-04-12 13:00:00,895.0,4,16,12,103,0,13,0,1004.0,60.5,894.0,22.4,922.0,53.6,914.0,38.2,785.0,37.9,989.0,30.8,922.0,53.6,914.0,38.2,785.0,37.9,989.0,30.8,1011.2,58.480000000000004,72.32357845129073,3.6437617924336028,0.8660254037844388,-0.4999999999999998,-0.3984010898462412,-0.9172113015054532
2004-04-12 14:00:00,917.0,4,16,12,103,0,14,0,895.0,64.4,797.0,18.9,975.0,56.0,840.0,38.3,835.0,43.6,1063.0,35.3,975.0,56.0,840.0,38.3,835.0,43.6,1063.0,35.3,1005.8,60.64,81.12151379258158,3.2020306057249,0.8660254037844388,-0.4999999999999998,-0.6310879443260529,-0.7757112907044198
2004-04-12 15:00:00,1025.0,4,16,12,103,0,15,0,917.0,67.6,854.0,19.0,1040.0,59.6,799.0,34.0,865.0,50.1,922.0,37.5,1040.0,59.6,799.0,34.0,865.0,50.1,922.0,37.5,994.2,62.959999999999994,90.25907156624206,3.2020306057249,0.8660254037844388,-0.4999999999999998,-0.8169698930104419,-0.5766803221148673
2004-04-12 16:00:00,1035.0,4,16,12,103,0,16,0,1025.0,61.2,892.0,23.6,1115.0,62.7,856.0,34.0,922.0,53.6,925.0,36.7,1115.0,62.7,856.0,34.0,922.0,53.6,925.0,36.7,991.2,63.279999999999994,88.59006716331129,2.8420063335606724,0.8660254037844388,-0.4999999999999998,-0.9422609221188204,-0.3348796121709864
2004-04-12 17:00:00,1025.0,4,16,12,103,0,17,0,1035.0,70.5,935.0,27.4,1004.0,60.5,830.0,32.8,975.0,56.0,924.0,39.0,1004.0,60.5,830.0,32.8,975.0,56.0,924.0,39.0,975.2,64.84,64.62352512823799,4.240636744640952,0.8660254037844388,-0.4999999999999998,-0.9976687691905392,-0.06824241336467135
2004-04-12 18:00:00,1040.0,4,16,12,103,0,18,0,1025.0,65.2,989.0,30.8,895.0,64.4,753.0,30.9,1040.0,59.6,914.0,38.2,895.0,64.4,753.0,30.9,1040.0,59.6,914.0,38.2,979.4,65.78,67.5781029624242,3.493136126749005,0.8660254037844388,-0.4999999999999998,-0.979084087682323,0.20345601305263328
2004-04-12 19:00:00,1070.0,4,16,12,103,0,19,0,1040.0,58.9,1063.0,35.3,917.0,67.6,785.0,37.9,1115.0,62.7,840.0,38.3,917.0,67.6,785.0,37.9,1115.0,62.7,840.0,38.3,1008.4,64.68,51.505339529023665,4.695423303600967,0.8660254037844388,-0.4999999999999998,-0.8878852184023756,0.4600650377311516
2004-04-12 20:00:00,964.0,4,16,12,103,0,20,0,1070.0,59.5,922.0,37.5,1025.0,61.2,835.0,43.6,1004.0,60.5,799.0,34.0,1025.0,61.2,835.0,43.6,1004.0,60.5,799.0,34.0,1039.0,63.06,18.506755523321967,4.831459406845823,0.8660254037844388,-0.4999999999999998,-0.7308359642781246,0.6825531432186535
2004-04-12 21:00:00,904.0,4,16,12,103,0,21,0,964.0,57.7,925.0,36.7,1035.0,70.5,865.0,50.1,895.0,64.4,856.0,34.0,1035.0,70.5,865.0,50.1,895.0,64.4,856.0,34.0,1026.8,62.36,38.906297690733915,5.389619652628464,0.8660254037844388,-0.4999999999999998,-0.5195839500354336,0.8544194045464886
2004-04-12 22:00:00,913.0,4,16,12,103,0,22,0,904.0,56.1,924.0,39.0,1025.0,65.2,922.0,53.6,917.0,67.6,830.0,32.8,1025.0,65.2,922.0,53.6,917.0,67.6,830.0,32.8,1000.6,59.480000000000004,66.39879516979211,3.4513765369775076,0.8660254037844388,-0.4999999999999998,-0.2697967711570244,0.9629172873477992
2004-04-12 23:00:00,914.0,4,16,12,103,0,23,0,913.0,58.0,914.0,38.2,1040.0,58.9,975.0,56.0,1025.0,61.2,753.0,30.9,1040.0,58.9,975.0,56.0,1025.0,61.2,753.0,30.9,978.2,58.04,74.50637556612192,1.2992305415124668,0.8660254037844388,-0.4999999999999998,-2.4492935982947064e-16,1.0
2004-04-13 00:00:00,893.0,4,16,13,104,1,0,0,914.0,58.4,840.0,38.3,1070.0,59.5,1040.0,59.6,1035.0,70.5,785.0,37.9,1070.0,59.5,1040.0,59.6,1035.0,70.5,785.0,37.9,953.0,57.94,69.51978135753887,1.234098861517493,0.8660254037844388,-0.4999999999999998,0.0,1.0
2004-04-13 01:00:00,844.0,4,16,13,104,1,1,0,893.0,58.2,799.0,34.0,964.0,57.7,1115.0,62.7,1025.0,65.2,835.0,43.6,964.0,57.7,1115.0,62.7,1025.0,65.2,835.0,43.6,917.6,57.67999999999999,27.281862106535364,0.9203260291868081,0.8660254037844388,-0.4999999999999998,0.2697967711570243,0.9629172873477994
2004-04-13 02:00:00,837.0,4,16,13,104,1,2,0,844.0,59.9,856.0,34.0,904.0,56.1,1004.0,60.5,1040.0,58.9,865.0,50.1,904.0,56.1,1004.0,60.5,1040.0,58.9,865.0,50.1,893.6,58.120000000000005,28.987928522059157,1.3553597308459415,0.8660254037844388,-0.4999999999999998,0.5195839500354336,0.8544194045464886
2004-04-13 03:00:00,868.0,4,16,13,104,1,3,0,837.0,60.8,830.0,32.8,913.0,58.0,895.0,64.4,1070.0,59.5,922.0,53.6,913.0,58.0,895.0,64.4,1070.0,59.5,922.0,53.6,880.2,59.05999999999999,37.27868023415008,1.2280065146402268,0.8660254037844388,-0.4999999999999998,0.730835964278124,0.6825531432186541
